718,2025-04-19,Google,2062.00
719,2025-04-20,LinkedIn,5105.00
720,2025-04-21,LinkedIn,1942.00
721,2025-04-22,LinkedIn,2371.00
722,2025-04-23,Facebook,3452.00
723,2025-04-24,Facebook,4120.00
724,2025-04-25,Google,3235.00
725,2025-04-26,LinkedIn,2132.00
726,2025-04-27,LinkedIn,1049.00
727,2025-04-28,Facebook,1366.00
728,2025-04-29,Google,4032.00
729,2025-04-30,LinkedIn,1413.00
730,2025-05-01,LinkedIn,1441.00
731,2025-05-02,LinkedIn,1497.00
732,2025-05-03,Google,3680.00
733,2025-05-04,LinkedIn,851.00
734,2025-05-05,LinkedIn,4917.00
735,2025-05-06,Facebook,1782.00
736,2025-05-07,LinkedIn,898.00
737,2025-05-08,Google,3613.00
738,2025-05-09,LinkedIn,3241.00
739,2025-05-10,LinkedIn,4581.00
740,2025-05-11,LinkedIn,565.00
741,2025-05-12,LinkedIn,4051.00
742,2025-05-13,LinkedIn,1447.00
743,2025-05-14,Facebook,2238.00
744,2025-05-15,LinkedIn,4988.00
745,2025-05-16,LinkedIn,1849.00
746,2025-05-17,LinkedIn,2907.00
747,2025-05-18,Facebook,512.00
748,2025-05-19,Google,1252.00
749,2025-05-20,YouTube,824.00
750,2025-05-21,LinkedIn,3207.00
751,2025-05-22,LinkedIn,2508.00
752,2025-05-23,LinkedIn,3621.00
753,2025-05-24,Facebook,4467.00
754,2025-05-25,LinkedIn,2264.00
755,2025-05-26,Google,4579.00
756,2025-05-27,LinkedIn,5389.00
757,2025-05-28,YouTube,4361.00
758,2025-05-29,LinkedIn,4825.00
759,2025-05-30,LinkedIn,3579.00
760,2025-05-31,Google,3147.00
761,2025-06-01,Google,2167.00
762,2025-06-02,LinkedIn,3147.00
763,2025-06-03,LinkedIn,4020.00
764,2025-06-04,YouTube,3794.00
765,2025-06-05,LinkedIn,3732.00
766,2025-06-06,LinkedIn,4283.00
767,2025-06-07,YouTube,3365.00
768,2025-06-08,YouTube,3936.00
769,2025-06-09,LinkedIn,5355.00
770,2025-06-10,Google,2162.00
771,2025-06-11,Facebook,1912.00
772,2025-06-12,LinkedIn,2796.00
773,2025-06-13,LinkedIn,1544.00
774,2025-06-14,LinkedIn,3221.00
775,2025-06-15,LinkedIn,789.00
776,2025-06-16,Google,4166.00
777,2025-06-17,LinkedIn,1797.00
778,2025-06-18,Google,669.00
779,2025-06-19,Google,4000.00
780,2025-06-20,LinkedIn,4078.00
781,2025-06-21,LinkedIn,2708.00
782,2025-06-22,Google,3400.00
783,2025-06-23,LinkedIn,799.00
784,2025-06-24,LinkedIn,821.00
785,2025-06-25,Google,3831.00
786,2025-06-26,LinkedIn,4265.00
787,2025-06-27,Google,2641.00
788,2025-06-28,LinkedIn,4399.00
789,2025-06-29,Google,1515.00
790,2025-06-30,LinkedIn,5074.00
791,2025-07-01,LinkedIn,867.00
792,2025-07-02,LinkedIn,3679.00
793,2025-07-03,Google,554.00
794,2025-07-04,LinkedIn,5226.00
795,2025-07-05,LinkedIn,803.00
796,2025-07-06,LinkedIn,3335.00
797,2025-07-07,Google,4791.00
798,2025-07-08,Facebook,958.00
799,2025-07-09,Google,4118.00
800,2025-07-10,Google,4296.00
801,2025-07-11,Google,2650.00
802,2025-07-12,LinkedIn,5241.00
803,2025-07-13,LinkedIn,3535.00
804,2025-07-14,Google,3535.00
805,2025-07-15,YouTube,1047.00
806,2025-07-16,LinkedIn,3482.00
807,2025-07-17,LinkedIn,3088.00
808,2025-07-18,LinkedIn,4356.00
809,2025-07-19,YouTube,4302.00
810,2025-07-20,Google,2650.00
811,2025-07-21,LinkedIn,3535.00
812,2025-07-22,LinkedIn,2854.00
813,2025-07-23,LinkedIn,3123.00
814,2025-07-24,LinkedIn,3547.00
815,2025-07-25,LinkedIn,551.00
816,2025-07-26,Facebook,3557.00
817,2025-07-27,Facebook,2023.00
818,2025-07-28,Facebook,4683.00
819,2025-07-29,Facebook,4555.00
820,2025-07-30,LinkedIn,3563.00
821,2025-07-31,LinkedIn,758.00
822,2025-08-01,LinkedIn,4019.00
823,2025-08-02,Google,2520.00
824,2025-08-03,Google,3109.00
825,2025-08-04,YouTube,2150.00
826,2025-08-05,LinkedIn,3783.00
827,2025-08-06,LinkedIn,3749.00
828,2025-08-07,LinkedIn,2868.00
829,2025-08-08,Google,1478.00
830,2025-08-09,LinkedIn,1760.00
831,2025-08-10,Google,3049.00
832,2025-08-11,Facebook,4590.00
833,2025-08-12,Facebook,1697.00
834,2025-08-13,LinkedIn,2971.00
835,2025-08-14,Google,531.00
836,2025-08-15,LinkedIn,3778.00
837,2025-08-16,LinkedIn,2139.00
838,2025-08-17,LinkedIn,3583.00
839,2025-08-18,YouTube,3487.00
840,2025-08-19,LinkedIn,3158.00
841,2025-08-20,YouTube,3035.00
842,2025-08-21,Google,3229.00
843,2025-08-22,Google,3127.00
844,2025-08-23,LinkedIn,1834.00
845,2025-08-24,LinkedIn,1717.00
846,2025-08-25,LinkedIn,3692.00
847,2025-08-26,Google,3091.00
848,2025-08-27,Facebook,1880.00
849,2025-08-28,Google,3609.00
850,2025-08-29,LinkedIn,3494.00
851,2025-08-30,LinkedIn,1745.00
852,2025-08-31,LinkedIn,4598.00
853,2025-09-01,LinkedIn,3380.00
854,2025-09-02,YouTube,4608.00
855,2025-09-03,Facebook,2729.00
856,2025-09-04,LinkedIn,1555.00
857,2025-09-05,Facebook,5428.00
858,2025-09-06,Google,4434.00
859,2025-09-07,LinkedIn,3511.00
860,2025-09-08,LinkedIn,2751.00
861,2025-09-09,LinkedIn,2866.00
862,2025-09-10,Google,1107.00
863,2025-09-11,Facebook,1869.00
864,2025-09-12,LinkedIn,1428.00
865,2025-09-13,LinkedIn,4137.00
866,2025-09-14,LinkedIn,2255.00
867,2025-09-15,YouTube,4957.00
868,2025-09-16,LinkedIn,3750.00
869,2025-09-17,YouTube,2247.00
870,2025-09-18,LinkedIn,613.00
871,2025-09-19,LinkedIn,3664.00
872,2025-09-20,LinkedIn,2725.00
873,2025-09-21,YouTube,2333.00
874,2025-09-22,Facebook,3862.00
875,2025-09-23,Google,2044.00
876,2025-09-24,Google,5484.00
877,2025-09-25,YouTube,1612.00
878,2025-09-26,LinkedIn,1729.00
879,2025-09-27,LinkedIn,4353.00
880,2025-09-28,LinkedIn,759.00
881,2025-09-29,LinkedIn,4627.00
882,2025-09-30,Google,1397.00
883,2025-10-01,LinkedIn,2827.00
884,2025-10-02,LinkedIn,4576.00
885,2025-10-03,Google,2825.00
886,2025-10-04,Facebook,3447.00
887,2025-10-05,Facebook,5105.00
888,2025-10-06,Google,1536.00
889,2025-10-07,YouTube,1573.00
890,2025-10-08,LinkedIn,2705.00
891,2025-10-09,LinkedIn,3434.00
892,2025-10-10,LinkedIn,872.00
893,2025-10-11,Facebook,894.00
894,2025-10-12,Facebook,2583.00
895,2025-10-13,LinkedIn,2848.00
896,2025-10-14,YouTube,2692.00
897,2025-10-15,Facebook,3093.00
898,2025-10-16,YouTube,1090.00
899,2025-10-17,Facebook,1706.00
900,2025-10-18,Google,1309.00
901,2025-10-19,Google,3625.00
902,2025-10-20,Google,994.00
903,2025-10-21,Google,3031.00
904,2025-10-22,LinkedIn,2105.00
905,2025-10-23,Google,2014.00
906,2025-10-24,Google,2005.00
907,2025-10-25,Facebook,3217.00
908,2025-10-26,LinkedIn,1672.00
909,2025-10-27,Facebook,1437.00
910,2025-10-28,Google,3080.00
911,2025-10-29,LinkedIn,1464.00
912,2025-10-30,YouTube,1086.00
913,2025-10-31,LinkedIn,4571.00
914,2025-11-01,Facebook,3713.00
915,2025-11-02,LinkedIn,2862.00
916,2025-11-03,YouTube,4218.00
917,2025-11-04,YouTube,3276.00
918,2025-11-05,LinkedIn,1269.00
919,2025-11-06,Facebook,4016.00
920,2025-11-07,LinkedIn,612.00
921,2025-11-08,LinkedIn,5370.00
922,2025-11-09,LinkedIn,4049.00
923,2025-11-10,Facebook,3532.00
924,2025-11-11,Google,3830.00
925,2025-11-12,LinkedIn,3427.00
926,2025-11-13,LinkedIn,1669.00
927,2025-11-14,LinkedIn,2251.00
928,2025-11-15,LinkedIn,736.00
929,2025-11-16,LinkedIn,988.00
930,2025-11-17,Google,4247.00
931,2025-11-18,LinkedIn,2419.00
932,2025-11-19,LinkedIn,2143.00
933,2025-11-20,LinkedIn,1864.00
934,2025-11-21,LinkedIn,587.00
935,2025-11-22,Facebook,2827.00
936,2025-11-23,LinkedIn,813.00
937,2025-11-24,LinkedIn,4246.00
938,2025-11-25,Google,3638.00
939,2025-11-26,LinkedIn,2453.00
940,2025-11-27,LinkedIn,2193.00
941,2025-11-28,LinkedIn,969.00
942,2025-11-29,LinkedIn,832.00
943,2025-11-30,Facebook,4422.00
944,2025-12-01,LinkedIn,3669.00
945,2025-12-02,LinkedIn,2062.00
946,2025-12-03,YouTube,3812.00
947,2025-12-04,YouTube,1183.00
948,2025-12-05,Facebook,1430.00
949,2025-12-06,LinkedIn,2816.00
950,2025-12-07,LinkedIn,5410.00
951,2025-12-08,LinkedIn,3222.00
952,2025-12-09,LinkedIn,5335.00
953,2025-12-10,LinkedIn,2875.00
954,2025-12-11,LinkedIn,843.00
955,2025-12-12,LinkedIn,3272.00
956,2025-12-13,YouTube,4280.00
957,2025-12-14,Facebook,3186.00
958,2025-12-15,LinkedIn,1674.00
959,2025-12-16,YouTube,3018.00
960,2025-12-17,LinkedIn,1993.00
961,2025-12-18,Facebook,4898.00
962,2025-12-19,LinkedIn,5125.00
963,2025-12-20,Google,3020.00
964,2025-12-21,LinkedIn,3398.00
965,2025-12-22,YouTube,3504.00
966,2025-12-23,Facebook,3194.00
967,2025-12-24,LinkedIn,1891.00
968,2025-12-25,Facebook,1968.00
969,2025-12-26,YouTube,2581.00
970,2025-12-27,LinkedIn,1185.00
971,2025-12-28,LinkedIn,962.00
972,2025-12-29,Google,1786.00
973,2025-12-30,Facebook,2586.00
974,2025-12-31,Google,2901.00
975,2025-01-01,LinkedIn,4311.00
976,2025-01-02,LinkedIn,2620.00
977,2025-01-03,LinkedIn,4832.00
978,2025-01-04,LinkedIn,4795.00
979,2025-01-05,Google,887.00
980,2025-01-06,YouTube,3490.00
981,2025-01-07,LinkedIn,1097.00
982,2025-01-08,Facebook,1866.00
983,2025-01-09,LinkedIn,2681.00
984,2025-01-10,Google,5484.00
985,2025-01-11,LinkedIn,4589.00
986,2025-01-12,LinkedIn,4954.00
987,2025-01-13,Google,2263.00
988,2025-01-14,LinkedIn,3741.00
989,2025-01-15,LinkedIn,4436.00
990,2025-01-16,Facebook,1740.00
991,2025-01-17,LinkedIn,4033.00
992,2025-01-18,LinkedIn,1564.00
993,2025-01-19,Google,3422.00
994,2025-01-20,LinkedIn,4996.00
995,2025-01-21,Google,4730.00
996,2025-01-22,LinkedIn,3418.00
997,2025-01-23,Google,536.00
998,2025-01-24,LinkedIn,1512.00
999,2025-01-25,LinkedIn,4789.00
1000,2025-01-26,Facebook,5056.00
1001,2025-01-27,LinkedIn,3405.00
1002,2025-01-28,Google,4530.00
1003,2025-01-29,YouTube,2334.00
1004,2025-01-30,LinkedIn,963.00
1005,2025-01-31,Google,5391.00
1006,2025-02-01,LinkedIn,1845.00
1007,2025-02-02,LinkedIn,4507.00
1008,2025-02-03,LinkedIn,4176.00
1009,2025-02-04,YouTube,4358.00
1010,2025-02-05,Facebook,2503.00
1011,2025-02-06,LinkedIn,1690.00
1012,2025-02-07,LinkedIn,925.00
1013,2025-02-08,LinkedIn,860.00
1014,2025-02-09,LinkedIn,4567.00
1015,2025-02-10,Google,4390.00
1016,2025-02-11,LinkedIn,4831.00
1017,2025-02-12,Facebook,3428.00
1018,2025-02-13,LinkedIn,1645.00
1019,2025-02-14,Facebook,2720.00
1020,2025-02-15,LinkedIn,4464.00
1021,2025-02-16,LinkedIn,3299.00
1022,2025-02-17,LinkedIn,5095.00
1023,2025-02-18,Facebook,3757.00
1024,2025-02-19,LinkedIn,600.00
1025,2025-02-20,LinkedIn,4640.00
1026,2025-02-21,LinkedIn,1848.00
1027,2025-02-22,YouTube,3980.00
1028,2025-02-23,Google,5211.00
1029,2025-02-24,Google,889.00
1030,2025-02-25,Facebook,4313.00
1031,2025-02-26,YouTube,2027.00
1032,2025-02-27,LinkedIn,3877.00
1033,2025-02-28,LinkedIn,3023.00
1034,2025-03-01,Facebook,3010.00
1035,2025-03-02,LinkedIn,522.00
1036,2025-03-03,LinkedIn,2972.00
1037,2025-03-04,LinkedIn,3493.00
1038,2025-03-05,Facebook,3513.00
1039,2025-03-06,Facebook,4933.00
1040,2025-03-07,LinkedIn,3452.00
1041,2025-03-08,Facebook,3479.00
1042,2025-03-09,LinkedIn,3824.00
1043,2025-03-10,YouTube,1199.00
1044,2025-03-11,LinkedIn,3398.00
1045,2025-03-12,Google,2549.00
1046,2025-03-13,Facebook,1685.00
1047,2025-03-14,YouTube,1878.00
1048,2025-03-15,Google,4844.00
1049,2025-03-16,LinkedIn,4391.00
1050,2025-03-17,LinkedIn,2794.00
1051,2025-03-18,LinkedIn,943.00
1052,2025-03-19,LinkedIn,2648.00
1053,2025-03-20,Google,3490.00
1054,2025-03-21,YouTube,2640.00
1055,2025-03-22,YouTube,1906.00
1056,2025-03-23,Facebook,1909.00
1057,2025-03-24,LinkedIn,1624.00
1058,2025-03-25,LinkedIn,2292.00
1059,2025-03-26,LinkedIn,3101.00
1060,2025-03-27,YouTube,3363.00
1061,2025-03-28,Google,832.00
1062,2025-03-29,LinkedIn,2966.00
1063,2025-03-30,Facebook,523.00
1064,2025-03-31,LinkedIn,2663.00
1065,2025-04-01,YouTube,5081.00
1066,2025-04-02,Facebook,2375.00
1067,2025-04-03,LinkedIn,4791.00
1068,2025-04-04,Facebook,1415.00
1069,2025-04-05,LinkedIn,2763.00
1070,2025-04-06,YouTube,3371.00
1071,2025-04-07,YouTube,853.00
1072,2025-04-08,LinkedIn,3484.00
1073,2025-04-09,LinkedIn,1962.00
1074,2025-04-10,LinkedIn,4160.00
1075,2025-04-11,Facebook,3218.00
1076,2025-04-12,Facebook,4637.00
1077,2025-04-13,YouTube,2944.00
1078,2025-04-14,LinkedIn,5036.00
1079,2025-04-15,LinkedIn,5219.00
1080,2025-04-16,LinkedIn,1627.00
1081,2025-04-17,Facebook,2600.00
1082,2025-04-18,Facebook,4994.00
1083,2025-04-19,Facebook,2942.00
1084,2025-04-20,LinkedIn,1349.00
1085,2025-04-21,Google,1662.00
1086,2025-04-22,Google,3130.00
1087,2025-04-23,LinkedIn,2771.00
1088,2025-04-24,LinkedIn,5283.00
1089,2025-04-25,LinkedIn,4827.00
1090,2025-04-26,Facebook,1513.00
1091,2025-04-27,LinkedIn,2421.00
1092,2025-04-28,LinkedIn,5428.00
1093,2025-04-29,LinkedIn,2885.00
1094,2025-04-30,Facebook,1384.00
1095,2025-05-01,Facebook,776.00
1096,2025-05-02,LinkedIn,1968.00
1097,2025-05-03,YouTube,2824.00
1098,2025-05-04,LinkedIn,3066.00
1099,2025-05-05,YouTube,3025.00
1100,2025-05-06,Facebook,2951.00
1101,2025-05-07,Facebook,1123.00
1102,2025-05-08,LinkedIn,5122.00
1103,2025-05-09,LinkedIn,5002.00
1104,2025-05-10,LinkedIn,4438.00
1105,2025-05-11,Facebook,3814.00
1106,2025-05-12,LinkedIn,3337.00
1107,2025-05-13,Google,3962.00
1108,2025-05-14,LinkedIn,2608.00
1109,2025-05-15,Google,5348.00
1110,2025-05-16,LinkedIn,2869.00
1111,2025-05-17,Facebook,2075.00
1112,2025-05-18,Google,3220.00
1113,2025-05-19,LinkedIn,3885.00
1114,2025-05-20,LinkedIn,2568.00
1115,2025-05-21,Google,4207.00
1116,2025-05-22,Google,5481.00
1117,2025-05-23,Google,2391.00
1118,2025-05-24,Google,3209.00
1119,2025-05-25,LinkedIn,4551.00
1120,2025-05-26,LinkedIn,1185.00
1121,2025-05-27,YouTube,5386.00
1122,2025-05-28,Facebook,1791.00
1123,2025-05-29,YouTube,3875.00
1124,2025-05-30,LinkedIn,2746.00
1125,2025-05-31,LinkedIn,3326.00
1126,2025-06-01,LinkedIn,2857.00
1127,2025-06-02,Google,4572.00
1128,2025-06-03,YouTube,3780.00
1129,2025-06-04,Google,4803.00
1130,2025-06-05,LinkedIn,2533.00
1131,2025-06-06,LinkedIn,3535.00
1132,2025-06-07,LinkedIn,2423.00
1133,2025-06-08,Google,5484.00
1134,2025-06-09,LinkedIn,3282.00
1135,2025-06-10,LinkedIn,3018.00
1136,2025-06-11,LinkedIn,1444.00
1137,2025-06-12,YouTube,2537.00
1138,2025-06-13,LinkedIn,3605.00
1139,2025-06-14,LinkedIn,571.00
1140,2025-06-15,LinkedIn,4572.00
1141,2025-06-16,LinkedIn,638.00
1142,2025-06-17,Google,3790.00
1143,2025-06-18,YouTube,1745.00
1144,2025-06-19,LinkedIn,1742.00
1145,2025-06-20,Facebook,778.00
1146,2025-06-21,LinkedIn,3874.00
1147,2025-06-22,LinkedIn,5081.00
1148,2025-06-23,LinkedIn,2434.00
1149,2025-06-24,LinkedIn,4770.00
1150,2025-06-25,LinkedIn,2861.00
1151,2025-06-26,LinkedIn,3118.00
1152,2025-06-27,Facebook,3297.00
1153,2025-06-28,LinkedIn,5182.00
1154,2025-06-29,LinkedIn,3488.00
1155,2025-06-30,Facebook,5483.00
1156,2025-07-01,YouTube,1779.00
1157,2025-07-02,LinkedIn,759.00
1158,2025-07-03,Google,3710.00
1159,2025-07-04,LinkedIn,4452.00
1160,2025-07-05,YouTube,1371.00
1161,2025-07-06,Facebook,1608.00
1162,2025-07-07,Google,1762.00
1163,2025-07-08,LinkedIn,3367.00
1164,2025-07-09,Facebook,5010.00
1165,2025-07-10,LinkedIn,3214.00
1166,2025-07-11,YouTube,3358.00
1167,2025-07-12,LinkedIn,3710.00
1168,2025-07-13,Google,3880.00
1169,2025-07-14,LinkedIn,4058.00
1170,2025-07-15,Google,1513.00
1171,2025-07-16,Facebook,2754.00
1172,2025-07-17,LinkedIn,2846.00
1173,2025-07-18,LinkedIn,4306.00
1174,2025-07-19,Facebook,1597.00
1175,2025-07-20,LinkedIn,4712.00
1176,2025-07-21,LinkedIn,5413.00
1177,2025-07-22,YouTube,4699.00
1178,2025-07-23,Google,4689.00
1179,2025-07-24,LinkedIn,3673.00
1180,2025-07-25,Google,2630.00
1181,2025-07-26,YouTube,4248.00
1182,2025-07-27,Google,2995.00
1183,2025-07-28,Google,3357.00
1184,2025-07-29,LinkedIn,3759.00
1185,2025-07-30,LinkedIn,5236.00
1186,2025-07-31,LinkedIn,5183.00
1187,2025-08-01,LinkedIn,3715.00
1188,2025-08-02,LinkedIn,1513.00
1189,2025-08-03,LinkedIn,3960.00
1190,2025-08-04,LinkedIn,2530.00
1191,2025-08-05,LinkedIn,4875.00
1192,2025-08-06,LinkedIn,5255.00
1193,2025-08-07,Google,4015.00
1194,2025-08-08,Google,935.00
1195,2025-08-09,LinkedIn,3380.00
1196,2025-08-10,LinkedIn,5159.00
1197,2025-08-11,LinkedIn,5417.00
1198,2025-08-12,LinkedIn,2522.00
1199,2025-08-13,LinkedIn,3875.00
1200,2025-08-14,Google,2634.00
1201,2025-08-15,Facebook,2020.00
1202,2025-08-16,LinkedIn,2326.00
1203,2025-08-17,Facebook,1714.00
1204,2025-08-18,Google,1823.00
1205,2025-08-19,Google,1963.00
1206,2025-08-20,LinkedIn,542.00
1207,2025-08-21,Google,620.00
1208,2025-08-22,LinkedIn,3190.00
1209,2025-08-23,LinkedIn,3074.00
1210,2025-08-24,YouTube,1818.00
1211,2025-08-25,LinkedIn,2274.00
1212,2025-08-26,YouTube,4993.00
1213,2025-08-27,Facebook,3815.00
1214,2025-08-28,Google,557.00
1215,2025-08-29,Google,1203.00
1216,2025-08-30,Google,3019.00
1217,2025-08-31,LinkedIn,5231.00
1218,2025-09-01,LinkedIn,2698.00
1219,2025-09-02,Facebook,757.00
1220,2025-09-03,LinkedIn,3601.00
1221,2025-09-04,YouTube,4257.00
1222,2025-09-05,YouTube,4724.00
1223,2025-09-06,YouTube,880.00
1224,2025-09-07,LinkedIn,3729.00
1225,2025-09-08,LinkedIn,3644.00
1226,2025-09-09,Google,1277.00
1227,2025-09-10,LinkedIn,649.00
1228,2025-09-11,LinkedIn,2485.00
1229,2025-09-12,LinkedIn,3651.00
1230,2025-09-13,Google,2041.00
1231,2025-09-14,LinkedIn,4662.00
1232,2025-09-15,YouTube,3202.00
1233,2025-09-16,Google,3783.00
1234,2025-09-17,LinkedIn,1005.00
1235,2025-09-18,LinkedIn,3509.00
1236,2025-09-19,LinkedIn,3952.00
1237,2025-09-20,Facebook,957.00
1238,2025-09-21,Facebook,4245.00
1239,2025-09-22,LinkedIn,1770.00
1240,2025-09-23,YouTube,4129.00
1241,2025-09-24,Google,905.00
1242,2025-09-25,Facebook,5168.00
1243,2025-09-26,Google,2830.00
1244,2025-09-27,LinkedIn,4952.00
1245,2025-09-28,LinkedIn,3254.00
1246,2025-09-29,Facebook,2696.00
1247,2025-09-30,Facebook,4850.00
1248,2025-10-01,LinkedIn,1225.00
1249,2025-10-02,LinkedIn,2344.00
1250,2025-10-03,LinkedIn,3252.00
1251,2025-10-04,Facebook,4662.00
1252,2025-10-05,LinkedIn,1920.00
1253,2025-10-06,LinkedIn,3516.00
1254,2025-10-07,LinkedIn,3068.00
1255,2025-10-08,LinkedIn,2981.00
1256,2025-10-09,LinkedIn,3019.00
1257,2025-10-10,LinkedIn,1552.00
1258,2025-10-11,Facebook,5219.00
1259,2025-10-12,Google,1300.00
1260,2025-10-13,Facebook,1038.00
1261,2025-10-14,LinkedIn,3400.00
1262,2025-10-15,YouTube,1692.00
1263,2025-10-16,LinkedIn,3093.00
1264,2025-10-17,LinkedIn,4900.00
1265,2025-10-18,Facebook,2448.00
1266,2025-10-19,LinkedIn,4314.00
1267,2025-10-20,Facebook,2837.00
1268,2025-10-21,LinkedIn,4188.00
1269,2025-10-22,LinkedIn,4789.00
1270,2025-10-23,Google,5100.00
1271,2025-10-24,LinkedIn,4070.00
1272,2025-10-25,LinkedIn,696.00
1273,2025-10-26,LinkedIn,883.00
1274,2025-10-27,LinkedIn,3693.00
1275,2025-10-28,LinkedIn,3406.00
1276,2025-10-29,LinkedIn,1210.00
1277,2025-10-30,Facebook,1625.00
1278,2025-10-31,LinkedIn,2478.00
1279,2025-11-01,Facebook,1303.00
1280,2025-11-02,LinkedIn,1222.00
1281,2025-11-03,Google,636.00
1282,2025-11-04,LinkedIn,4688.00
1283,2025-11-05,LinkedIn,3957.00
1284,2025-11-06,YouTube,3888.00
1285,2025-11-07,Google,5465.00
1286,2025-11-08,LinkedIn,2087.00
1287,2025-11-09,LinkedIn,4616.00
1288,2025-11-10,LinkedIn,5373.00
1289,2025-11-11,LinkedIn,2398.00
1290,2025-11-12,Facebook,2124.00
1291,2025-11-13,Google,1339.00
1292,2025-11-14,YouTube,1880.00
1293,2025-11-15,Google,1492.00
1294,2025-11-16,LinkedIn,4910.00
1295,2025-11-17,YouTube,524.00
1296,2025-11-18,Google,3257.00
1297,2025-11-19,LinkedIn,4995.00
1298,2025-11-20,LinkedIn,5259.00
1299,2025-11-21,Google,787.00
1300,2025-11-22,LinkedIn,3115.00
1301,2025-11-23,Facebook,1317.00
1302,2025-11-24,Google,5380.00
1303,2025-11-25,LinkedIn,4263.00
1304,2025-11-26,LinkedIn,5294.00
1305,2025-11-27,LinkedIn,5096.00
1306,2025-11-28,Google,971.00
1307,2025-11-29,Facebook,1784.00
1308,2025-11-30,Facebook,4311.00
1309,2025-12-01,Google,3054.00
1310,2025-12-02,LinkedIn,3991.00
1311,2025-12-03,Facebook,2458.00
1312,2025-12-04,Facebook,5115.00
1313,2025-12-05,LinkedIn,1035.00
1314,2025-12-06,LinkedIn,3148.00
1315,2025-12-07,LinkedIn,4838.00
1316,2025-12-08,Facebook,3666.00
1317,2025-12-09,LinkedIn,3778.00
1318,2025-12-10,YouTube,3990.00
1319,2025-12-11,LinkedIn,621.00
1320,2025-12-12,Facebook,4465.00
1321,2025-12-13,LinkedIn,2796.00
1322,2025-12-14,LinkedIn,1075.00
1323,2025-12-15,Google,2747.00
1324,2025-12-16,LinkedIn,1712.00
1325,2025-12-17,LinkedIn,4600.00
1326,2025-12-18,LinkedIn,4120.00
1327,2025-12-19,LinkedIn,5272.00
1328,2025-12-20,Facebook,4194.00
1329,2025-12-21,YouTube,2865.00
1330,2025-12-22,LinkedIn,3346.00
1331,2025-12-23,Google,1495.00
1332,2025-12-24,Google,2146.00
1333,2025-12-25,LinkedIn,3378.00
1334,2025-12-26,LinkedIn,3870.00
1335,2025-12-27,LinkedIn,1743.00
1336,2025-12-28,Google,5016.00
1337,2025-12-29,LinkedIn,4111.00
1338,2025-12-30,LinkedIn,5044.00
1339,2025-12-31,Facebook,3287.00
